index,source,target,protocol,count
688,10.59.223.247,10.59.223.86,unknown,1
688,10.59.137.150,outeral,http,3
688,10.59.22.149,outeral,ssl,1
688,10.59.22.149,outeral,whois-das,9
688,internal,10.59.223.66,unknown,2
688,internal,10.59.223.66,http,124
688,internal,10.59.88.194,ssl,2
688,10.59.174.29,10.59.174.143,http_proxy,7
688,10.59.174.187,internal,http_proxy,15
688,10.59.253.157,10.59.20.14,ssl,1
688,10.59.174.62,10.59.174.143,http_proxy,4
688,10.59.216.166,outeral,ssl,1
688,10.59.126.171,outeral,http,5
688,10.59.179.30,outeral,http,3
688,10.59.253.121,10.59.20.92,ssl,2
688,10.59.212.16,outeral,http,34
688,internal,10.59.223.93,unknown,1
688,internal,10.59.223.93,http,1
688,internal,10.59.126.199,http,9
688,10.59.174.62,internal,http_proxy,116
688,internal,10.59.223.31,http,96
688,10.59.231.201,internal,unknown,12
688,10.59.231.201,internal,http,7
688,internal,10.59.253.115,unknown,1
688,10.59.126.129,outeral,http,5
688,10.59.223.66,10.59.88.194,ssl,2
688,10.59.253.157,10.59.20.92,ssl,1
688,10.59.179.124,outeral,ssl,128
688,10.59.179.124,outeral,http,408
688,10.59.179.124,outeral,unknown,95
688,10.59.181.62,outeral,http,1
688,10.59.174.126,internal,http_proxy,25
688,10.59.174.118,internal,http_proxy,19
688,internal,10.59.223.172,unknown,2
688,internal,10.59.223.172,http,2
688,10.59.166.16,outeral,http,2
688,internal,10.59.174.62,unknown,2
688,internal,10.59.174.62,http,1
688,10.59.36.142,10.59.231.4,ssl,1
688,10.59.216.172,outeral,ssl,2
688,10.59.174.81,internal,http_proxy,129
688,internal,10.59.223.196,http,1
688,10.59.253.121,10.59.20.74,ssl,1
688,internal,10.59.137.235,http,2
688,10.59.253.121,10.59.20.136,ssl,1
688,10.59.212.201,10.59.22.82,unknown,1
688,10.59.212.201,10.59.22.82,ftp_control,94
688,10.59.174.110,internal,http_proxy,20
688,10.59.137.109,internal,http,1
688,10.59.216.130,10.59.216.61,ssl,1
688,10.59.166.121,outeral,http,1
688,10.59.34.123,10.59.88.121,ssl,1
688,10.59.174.115,internal,http_proxy,19
688,10.59.255.220,internal,mysql,2
688,10.59.126.194,outeral,http,9
688,10.59.223.137,internal,ssh,1
688,10.59.223.66,10.59.223.26,unknown,13
688,10.59.223.66,10.59.223.26,http,249
688,internal,10.59.253.170,unknown,2
688,internal,10.59.253.170,http_proxy,54
688,internal,10.59.253.170,http_connect,24
688,internal,10.59.253.58,ssl,64
688,10.59.174.121,internal,http_proxy,14
688,10.59.126.143,outeral,http,2
688,internal,10.59.253.50,unknown,1
688,10.59.216.181,outeral,ssl,1
688,10.59.174.218,internal,http_proxy,34
688,10.59.223.172,10.59.137.67,mysql,1
688,10.59.174.75,internal,http_proxy,22
688,10.59.216.206,outeral,ssl,1
688,internal,10.59.179.8,mysql,2
688,10.59.21.10,10.59.223.172,http,65
688,10.59.36.81,outeral,http,2
688,internal,10.59.179.6,unknown,2
688,internal,10.59.137.151,http,1
688,internal,10.59.253.48,http,95
688,10.59.146.157,internal,http_proxy,15
688,10.59.174.245,internal,http_proxy,139
688,internal,10.59.223.221,http,3
688,internal,10.59.223.45,http,1
688,internal,10.59.223.186,http,2
688,10.59.253.123,outeral,dns,1
688,10.59.174.29,outeral,http_proxy,12
688,10.59.36.96,10.59.81.121,ssl,1
688,10.59.212.44,outeral,http,59
688,10.59.45.66,outeral,http,2
688,10.59.223.133,outeral,http,1
688,10.59.253.157,10.59.20.74,ssl,1
688,10.59.207.218,internal,redis,3
688,internal,10.59.81.153,smb,19
688,10.59.223.168,10.59.253.218,http,2
688,10.59.216.41,outeral,ssl,1
688,10.59.174.29,10.59.174.170,http_proxy,24
688,10.59.174.245,10.59.174.143,http_proxy,3
688,10.59.174.224,internal,http_proxy,18
688,internal,10.59.22.142,http,1
688,internal,10.59.45.139,unknown,1
688,internal,10.59.45.139,http,1
688,10.59.137.187,10.59.223.66,mysql,4
688,10.59.21.10,outeral,unknown,1
688,10.59.21.10,outeral,http,253
688,10.59.126.184,outeral,http,1
688,10.59.223.186,10.59.137.76,redis,1
688,internal,10.59.253.30,http,73
688,10.59.223.137,10.59.88.121,ssl,1
688,10.59.174.228,internal,http_proxy,23
688,10.59.137.5,internal,ssh,1
688,internal,10.59.255.110,http,15
688,10.59.45.188,internal,http,1
688,10.59.45.188,internal,redis,16
688,10.59.216.130,10.59.216.15,ssl,1
688,10.59.36.180,internal,ssh,2
688,10.59.126.205,outeral,http,2
688,internal,10.59.137.255,mysql,1
688,10.59.174.62,10.59.174.170,http_proxy,13
688,10.59.174.194,internal,unknown,1
688,10.59.174.194,internal,ssh,8
688,10.59.45.98,10.59.207.218,mysql,2
688,10.59.137.86,internal,unknown,2
688,10.59.137.72,outeral,http,1
688,internal,10.59.174.177,http,1
688,internal,10.59.180.13,unknown,1
688,internal,10.59.180.13,ssl,10
688,10.59.126.149,outeral,http,3
688,10.59.126.110,outeral,http,1
688,10.59.207.16,outeral,http,21
688,10.59.126.82,outeral,http,5
688,10.59.126.218,outeral,http,1
688,10.59.126.125,outeral,http,1
688,internal,10.59.253.157,dce_rpc,31
688,internal,10.59.253.157,smb,41
688,10.59.22.149,internal,unknown,1
688,10.59.223.68,10.59.223.86,unknown,2
688,10.59.223.68,10.59.223.86,imesh,1
688,10.59.212.16,internal,unknown,1
688,10.59.212.16,internal,http,41
688,internal,10.59.46.108,telnet,1
688,10.59.174.143,internal,http_proxy,17
688,10.59.43.11,outeral,http,1
688,10.59.81.213,outeral,http,11
688,10.59.223.12,internal,unknown,2
688,10.59.181.107,outeral,http,1
688,internal,10.59.56.162,unknown,1
688,10.59.223.85,10.59.137.214,unknown,4
688,10.59.166.177,outeral,http,1
688,10.59.212.142,outeral,unknown,1
688,10.59.212.142,outeral,http,212
688,10.59.216.8,outeral,ssl,1
688,10.59.253.157,10.59.20.203,ssl,2
688,10.59.253.157,10.59.20.203,http,1
688,10.59.174.187,outeral,http,15
688,10.59.126.7,outeral,unknown,20
688,10.59.126.7,outeral,http,87
688,10.59.126.7,outeral,ssl,4
688,10.59.253.58,internal,http,3
688,10.59.253.58,internal,ssh,1
688,10.59.21.10,10.59.207.218,http,19
688,10.59.253.121,10.59.20.51,ssl,2
688,10.59.174.170,internal,http_proxy,17
688,internal,10.59.253.122,http,2
688,10.59.126.4,outeral,http,3
688,internal,10.59.223.137,unknown,1
688,10.59.137.143,outeral,http,1
688,10.59.137.151,internal,http,6
688,10.59.45.245,internal,http,372
688,10.59.45.122,internal,redis,1
688,10.59.45.122,internal,http,12
688,internal,10.59.88.121,ssl,5
688,10.59.43.118,outeral,unknown,5
688,10.59.43.118,outeral,http,19
688,10.59.45.245,10.59.45.180,http_proxy,275
688,10.59.45.245,10.59.45.180,http_connect,2
688,10.59.174.62,10.59.174.187,http_proxy,34
688,10.59.174.177,internal,http_proxy,20
688,internal,10.59.126.85,ftp_data,16
688,internal,10.59.126.85,ftp_control,12
688,10.59.137.82,outeral,http,1
688,internal,10.59.45.141,http,4
688,internal,10.59.81.213,unknown,1
688,internal,10.59.81.213,http_proxy,10
688,internal,10.59.81.213,http,429
688,internal,10.59.148.126,ssl,9
688,internal,10.59.240.45,unknown,6
688,10.59.120.177,outeral,http,1
688,10.59.253.121,10.59.20.39,http,1
688,10.59.126.113,outeral,http,4
688,10.59.126.142,outeral,unknown,2
688,10.59.126.142,outeral,http,1
688,10.59.174.14,internal,http_proxy,18
688,10.59.126.220,outeral,unknown,4
688,10.59.126.220,outeral,http,2
688,10.59.174.245,10.59.174.187,http_proxy,35
688,10.59.174.29,internal,http_proxy,130
688,10.59.174.29,internal,ssh,2
688,internal,10.59.223.255,http,4
688,10.59.216.207,10.59.179.240,unknown,2
688,10.59.137.72,10.59.137.255,mysql,14
688,10.59.223.28,outeral,http,1
688,10.59.174.29,10.59.174.187,http_proxy,52
688,internal,10.59.207.218,unknown,1
688,internal,10.59.207.218,http,5
688,10.59.179.124,internal,unknown,33
688,10.59.179.124,internal,http,11
688,10.59.179.124,internal,mysql,23
688,10.59.207.218,10.59.58.228,ssl,5
688,10.59.174.45,internal,http_proxy,23
688,10.59.212.201,outeral,unknown,4
688,10.59.212.201,outeral,http,47
688,10.59.174.123,internal,http_proxy,21
688,10.59.216.208,outeral,ssl,2
688,10.59.137.202,internal,http,1
688,10.59.137.220,internal,mysql,1
688,10.59.126.118,outeral,http,6
689,10.59.174.218,internal,http_proxy,30
689,internal,10.59.229.220,http,1
689,10.59.216.139,outeral,ssl,1
689,internal,10.59.81.227,ssl,22
689,internal,10.59.81.227,http,2
689,10.59.223.66,internal,unknown,7
689,10.59.223.66,internal,http,26
689,internal,10.59.231.90,ssl,1
689,10.59.223.66,10.59.223.231,http,2
689,10.59.174.16,internal,http_proxy,17
689,10.59.36.66,outeral,http,1
689,10.59.174.245,10.59.174.170,http_proxy,15
689,10.59.126.30,outeral,http,3
689,10.59.45.166,10.59.45.122,mysql,1
689,10.59.21.10,10.59.223.66,http,237
689,10.59.174.2,internal,http_proxy,21
689,10.59.180.88,10.59.174.152,mysql,1
689,internal,10.59.55.75,telnet,1
689,internal,10.59.137.192,http,1
689,internal,10.59.216.254,dce_rpc,8
689,internal,10.59.216.254,unknown,24
689,internal,10.59.216.254,kerberos,9
689,internal,10.59.216.254,dns,1
689,internal,10.59.216.254,ldap,15
689,internal,10.59.216.254,smb,3
689,internal,10.59.253.41,http,2
689,10.59.137.72,internal,http,227
689,internal,10.59.58.170,ssl,1
689,10.59.223.45,outeral,http,1
689,10.59.126.124,outeral,http,3
689,internal,10.59.253.42,http,1
689,10.59.45.5,10.59.45.122,mysql,1
689,10.59.212.181,outeral,unknown,2
689,10.59.212.181,outeral,http,692
689,10.59.223.128,outeral,http,17
689,10.59.174.13,internal,http_proxy,16
689,internal,10.59.20.54,ssl,2
689,10.59.45.43,10.59.207.218,http,42
689,10.59.174.220,internal,http_proxy,30
689,10.59.137.78,internal,mysql,32
689,10.59.137.186,internal,ssh,4
689,10.59.212.142,outeral,http,386
689,10.59.223.66,outeral,unknown,2
689,10.59.223.66,outeral,http,230
689,10.59.174.157,internal,http_proxy,23
689,10.59.216.147,outeral,ssl,1
689,internal,10.59.180.7,mysql,1
689,10.59.36.162,outeral,http,1
689,10.59.223.186,10.59.137.117,mysql,2
689,10.59.216.204,outeral,ssl,3
689,10.59.45.75,10.59.58.228,ssl,1
689,10.59.174.143,10.59.174.62,http,282
689,10.59.216.48,outeral,ssl,1
689,10.59.137.14,outeral,http,1
689,10.59.207.13,outeral,unknown,6
689,10.59.207.13,outeral,http,30
689,10.59.126.187,outeral,http,1
689,10.59.126.152,outeral,http,5
689,internal,10.59.45.204,http,1
689,10.59.45.221,outeral,http_proxy,27
689,10.59.223.172,outeral,http,3
689,10.59.20.39,10.59.253.157,ssl,1
689,10.59.174.81,10.59.174.143,http_proxy,4
689,10.59.174.4,internal,http_proxy,24
689,internal,10.59.43.121,http,8
689,10.59.223.186,10.59.137.76,unknown,1
689,10.59.223.186,10.59.137.76,redis,1
689,10.59.253.10,outeral,ssl,2
689,10.59.36.96,10.59.81.157,ssl,1
689,10.59.223.66,10.59.223.19,http,13
689,10.59.212.78,outeral,http,1
689,10.59.174.201,internal,http_proxy,21
689,10.59.212.201,10.59.34.15,ftp_control,29
689,10.59.21.85,10.59.253.170,http_proxy,1
689,10.59.174.115,internal,http_proxy,18
689,10.59.21.10,internal,http,95
689,10.59.207.45,outeral,ssl,5
689,10.59.207.45,outeral,http,1
689,10.59.223.247,10.59.223.86,unknown,1
689,10.59.137.150,outeral,http,1
689,10.59.36.246,10.59.216.81,ssl,1
689,10.59.43.103,10.59.43.85,http,1
689,10.59.45.59,internal,http,294
689,internal,10.59.223.66,http,147
689,internal,10.59.88.194,ssl,5
689,10.59.137.72,10.59.223.116,http,2
689,internal,10.59.45.141,http,2
689,10.59.216.48,internal,unknown,1
689,10.59.174.29,10.59.174.143,http_proxy,8
689,10.59.174.187,internal,http_proxy,13
689,10.59.253.157,10.59.20.14,ssl,1
689,10.59.174.62,10.59.174.143,http_proxy,10
689,10.59.43.118,outeral,unknown,3
689,10.59.43.118,outeral,http,34
689,10.59.126.171,outeral,unknown,1
689,10.59.126.171,outeral,http,1
689,10.59.253.121,10.59.20.92,ssl,1
689,10.59.212.16,outeral,http,25
689,internal,10.59.126.199,http,8
689,10.59.174.62,internal,http_proxy,132
689,internal,10.59.148.126,ssl,5
689,internal,10.59.148.126,unknown,1
689,10.59.231.201,internal,unknown,59
689,10.59.231.201,internal,http,31
689,10.59.126.129,outeral,http,7
689,10.59.179.124,outeral,unknown,278
689,10.59.179.124,outeral,mysql,9
689,10.59.179.124,outeral,http,661
689,10.59.179.124,outeral,ssl,116
689,10.59.174.126,internal,http_proxy,31
689,10.59.216.128,outeral,ssl,1
689,10.59.174.118,internal,http_proxy,17
689,internal,10.59.223.172,http,4
689,internal,10.59.81.143,ssl,1
689,internal,10.59.174.62,unknown,1
689,internal,10.59.174.62,http,9
689,10.59.126.82,outeral,http,7
689,10.59.174.81,internal,http_proxy,102
689,10.59.216.92,internal,unknown,1
689,internal,10.59.137.235,unknown,1
689,internal,10.59.137.235,http,1
689,10.59.253.121,10.59.20.136,http,1
689,10.59.212.201,10.59.22.82,ftp_control,74
689,10.59.174.110,internal,http_proxy,22
689,internal,10.59.137.52,http,1
689,10.59.34.123,10.59.88.121,ssl,1
689,10.59.174.227,internal,http_proxy,23
689,10.59.255.220,internal,mysql,5
689,10.59.253.121,10.59.20.203,http,3
689,10.59.126.194,outeral,http,5
689,10.59.223.137,internal,unknown,1
689,internal,10.59.253.157,dce_rpc,18
689,internal,10.59.253.157,smb,30
689,10.59.253.58,internal,unknown,1
689,10.59.253.58,internal,ssh,4
689,internal,10.59.55.85,telnet,1
689,internal,10.59.253.58,ssl,77
689,internal,10.59.253.58,unknown,3
689,10.59.174.121,internal,http_proxy,18
689,10.59.126.143,outeral,http,2
689,10.59.216.181,outeral,ssl,1
689,10.59.231.201,outeral,unknown,49
689,10.59.231.201,outeral,http,39
689,10.59.174.75,internal,http_proxy,15
689,10.59.21.10,10.59.223.172,http,184
689,10.59.216.41,internal,unknown,1
689,10.59.36.81,outeral,http,1
689,10.59.22.124,outeral,http,4
689,internal,10.59.253.48,http,98
689,10.59.146.157,internal,http_proxy,17
689,10.59.174.245,internal,http_proxy,158
689,internal,10.59.20.145,ssl,2
689,internal,10.59.223.221,http,1
689,internal,10.59.223.186,unknown,1
689,internal,10.59.223.186,http,1
689,10.59.174.29,outeral,unknown,1
689,10.59.174.29,outeral,http_proxy,23
689,10.59.181.30,outeral,http,1
689,10.59.212.44,outeral,http,78
689,10.59.223.133,outeral,http,2
689,10.59.81.81,internal,smb,1
689,10.59.207.218,internal,http,1
689,internal,10.59.81.153,smb,17
689,10.59.223.168,10.59.253.218,http,1
689,10.59.174.29,10.59.174.170,http_proxy,23
689,10.59.174.245,10.59.174.143,http_proxy,9
689,10.59.174.224,internal,http_proxy,17
689,internal,10.59.45.139,http,1
689,10.59.137.187,10.59.223.66,http,2
689,10.59.137.187,10.59.223.66,mysql,5
689,10.59.181.107,outeral,ssl,1
689,10.59.36.246,10.59.216.118,ssl,1
689,10.59.223.137,10.59.88.194,ssl,1
689,internal,10.59.253.30,http,70
689,10.59.174.228,internal,http_proxy,22
689,internal,10.59.255.110,http,3
689,10.59.45.188,internal,unknown,1
689,10.59.216.130,10.59.216.15,ssl,1
689,10.59.22.149,outeral,whois-das,4
689,internal,10.59.216.183,http,1
689,10.59.174.62,10.59.174.170,http_proxy,10
689,10.59.174.194,internal,unknown,1
689,10.59.174.194,internal,ssh,10
689,10.59.45.98,10.59.207.218,mysql,1
689,10.59.216.225,outeral,ssl,1
689,10.59.216.18,outeral,ssl,1
689,10.59.207.220,internal,unknown,1
689,10.59.181.137,outeral,http,1
689,internal,10.59.46.49,telnet,1
689,internal,10.59.180.19,http,1
689,internal,10.59.180.13,ssl,13
689,10.59.137.82,internal,ssh,3
689,10.59.126.149,outeral,http,1
689,10.59.126.110,outeral,unknown,1
689,10.59.207.16,outeral,http,7
689,10.59.56.103,outeral,unknown,2
689,10.59.56.103,outeral,http,3
689,10.59.126.218,outeral,unknown,2
689,10.59.126.218,outeral,http,2
689,10.59.223.66,10.59.223.26,unknown,11
689,10.59.223.66,10.59.223.26,http,213
689,10.59.223.172,10.59.137.67,mysql,1
689,10.59.212.16,internal,http,49
689,10.59.21.10,outeral,http,168
689,10.59.45.229,outeral,http,1
689,10.59.223.28,internal,unknown,1
689,10.59.223.12,internal,unknown,2
689,10.59.223.152,internal,http,1
689,10.59.253.157,10.59.20.51,ssl,1
689,10.59.253.157,10.59.20.51,http,1
689,internal,10.59.240.194,unknown,2
689,internal,10.59.240.194,http,2
689,10.59.223.148,outeral,http,2
689,10.59.216.85,outeral,ssl,1
689,10.59.174.62,10.59.174.4,http,189
689,10.59.174.143,internal,http_proxy,17
689,10.59.174.187,outeral,http,7
689,internal,10.59.253.128,http,1
689,internal,10.59.253.170,unknown,1
689,internal,10.59.253.170,http_proxy,26
689,internal,10.59.253.170,http_connect,22
689,internal,10.59.45.83,http,1
689,10.59.126.118,outeral,http,1
689,10.59.174.170,internal,http_proxy,25
689,10.59.126.4,outeral,unknown,1
689,10.59.126.4,outeral,http,1
689,internal,10.59.253.121,dce_rpc,1
689,10.59.126.16,outeral,unknown,1
689,10.59.137.151,internal,http,4
689,10.59.45.245,internal,http,345
689,10.59.223.85,internal,unknown,20
689,10.59.223.85,internal,http,413
689,10.59.45.122,internal,http,21
689,10.59.137.98,internal,http,1
689,10.59.45.245,10.59.45.180,http_proxy,295
689,10.59.45.245,10.59.45.180,http_connect,1
689,10.59.174.62,10.59.174.187,http_proxy,30
689,10.59.174.177,internal,http_proxy,18
689,internal,10.59.126.85,ftp_data,14
689,internal,10.59.126.85,ftp_control,27
689,internal,10.59.45.163,http,1
689,internal,10.59.81.213,unknown,3
689,internal,10.59.81.213,http_proxy,4
689,internal,10.59.81.213,http,415
689,10.59.137.92,internal,ssh,1
689,internal,10.59.223.31,http,118
689,10.59.181.77,outeral,http,1
689,internal,10.59.240.45,unknown,2
689,10.59.253.121,10.59.20.39,ssl,1
689,10.59.126.113,outeral,http,6
689,10.59.174.14,internal,http_proxy,25
689,10.59.174.245,10.59.174.187,http_proxy,35
689,10.59.174.29,internal,http_proxy,137
689,10.59.174.29,internal,ssh,3
689,internal,10.59.223.255,http,1
689,10.59.216.207,10.59.179.240,unknown,2
689,10.59.137.72,10.59.137.255,mysql,9
689,10.59.174.29,10.59.174.187,http_proxy,54
689,internal,10.59.207.218,http,1
689,10.59.223.66,10.59.137.210,unknown,1
689,10.59.179.124,internal,unknown,366
689,10.59.179.124,internal,rsync,5
689,10.59.179.124,internal,http,60
689,10.59.179.124,internal,mysql,53
689,10.59.207.218,10.59.58.228,ssl,4
689,10.59.174.45,internal,http_proxy,22
689,internal,10.59.55.103,telnet,1
689,internal,10.59.137.72,http,1
689,10.59.212.201,outeral,unknown,3
689,10.59.212.201,outeral,http,15
689,10.59.174.123,internal,http_proxy,27
689,internal,10.59.88.121,unknown,1400
689,internal,10.59.88.121,ssl,5
689,10.59.137.202,internal,http,112
689,10.59.207.13,internal,http,1
689,internal,10.59.88.90,ssl,2
690,10.59.231.201,outeral,unknown,7
690,10.59.231.201,outeral,http,6
690,internal,10.59.81.227,ssl,28
690,internal,10.59.81.227,http,2
690,internal,10.59.81.227,unknown,1
690,10.59.223.66,internal,unknown,2
690,10.59.223.66,internal,http,21
690,internal,10.59.56.221,ssl,2
690,internal,10.59.231.90,ssl,1
690,internal,10.59.22.194,http,1
690,10.59.253.157,10.59.20.39,http,1
690,10.59.21.10,10.59.179.6,http,3
690,10.59.216.85,internal,unknown,1
690,10.59.174.16,internal,http_proxy,17
690,internal,10.59.229.220,http,2
690,10.59.174.245,10.59.174.170,http_proxy,21
690,10.59.126.30,outeral,http,1
690,10.59.181.233,outeral,http,1
690,10.59.21.10,10.59.223.66,http,17
690,10.59.174.2,internal,http_proxy,22
690,10.59.180.88,10.59.174.152,mysql,1
690,10.59.223.45,internal,ssh,1
690,internal,10.59.137.192,http,1
690,internal,10.59.216.254,dce_rpc,8
690,internal,10.59.216.254,unknown,11
690,internal,10.59.216.254,kerberos,8
690,internal,10.59.216.254,dns,4
690,internal,10.59.216.254,ldap,13
690,internal,10.59.216.254,smb,10
690,internal,10.59.223.59,http,1
690,10.59.126.122,outeral,http,1
690,10.59.137.72,internal,http,233
690,10.59.126.124,outeral,http,3
690,10.59.216.18,internal,mysql,1
690,internal,10.59.137.52,http,2
690,10.59.212.181,outeral,http,344
690,10.59.223.192,10.59.223.186,mysql,1
690,10.59.174.13,internal,http_proxy,20
690,10.59.223.194,outeral,http,2
690,10.59.253.157,10.59.20.136,http,1
690,internal,10.59.253.157,dce_rpc,18
690,internal,10.59.253.157,smb,36
690,10.59.45.43,10.59.207.218,http,45
690,10.59.216.239,outeral,ssl,1
690,10.59.174.220,internal,http_proxy,37
690,10.59.137.78,internal,mysql,12
690,10.59.212.142,outeral,unknown,1
690,10.59.212.142,outeral,http,685
690,10.59.223.66,outeral,unknown,2
690,10.59.223.66,outeral,http,34
690,10.59.174.157,internal,http_proxy,15
690,10.59.216.147,outeral,ssl,1
690,10.59.137.131,internal,ssh,2
690,10.59.36.162,outeral,http,2
690,10.59.223.186,10.59.137.117,mysql,3
690,10.59.126.171,outeral,http,2
690,10.59.45.75,10.59.58.228,ssl,1
690,10.59.174.115,internal,http_proxy,18
690,10.59.216.48,outeral,ssl,1
